id,title,author,publisher,category,published_date,isbn,price,stock
9235,새로운 아침을 위한 안내서 (개정판),허선호,현대문학,여행,2008-01-21,9786462132066,14000,8
9236,아주 사소한 창문의 기술 3,고태윤,위즈덤하우스,역사,2019-10-10,9786062596263,11000,12
9237,마지막 문장의 기술,손재현,은행나무,소설,2016-09-11,9786457264433,28000,3
9238,익숙한 겨울 노트,아니 에르노,열린책들,IT,2007-05-18,9788338384765,25000,1
9239,느린 마음의 기술,양현우,웅진지식하우스,여행,1999-04-12,9782443501463,14000,12
9240,불완전한 우물의 조건,강다은,김영사,소설,2002-12-12,9781237156027,19800,1
9241,익숙한 섬의 역사,김우진,은행나무,에세이,2011-12-27,9787922770271,14000,0
9242,다시 읽는 기록의 기술 (전면개정판),배서윤,비룡소,여행,2002-07-21,9785628891236,38000,1
9243,조용한 불빛의 기술 (합본),권지호,김영사,예술,2010-07-04,9783031966525,38000,45
9244,거대한 정원을 위한 안내서 (개정판),전채원,김영사,과학,2015-01-31,9783840721832,19800,1
9245,서툰 숲 입문 (전면개정판),유재현,마음산책,경제경영,2000-01-18,9788934101323,45000,3
9246,완벽한 노래 실전 가이드,한강,비룡소,IT,2005-12-28,9789755020689,13500,2
9247,처음 만나는 정원의 기술,황윤서,비룡소,인문,2022-08-08,9780529456739,22000,2
9248,가장 먼 편지 연대기,홍지아,웅진지식하우스,인문,2013-10-20,9784724942887,45000,0
9249,불완전한 숲 연대기,허우진,인사이트,경제경영,2024-08-03,9783583324323,28000,8
9250,낯선 골목 노트,정지아,프리렉,경제경영,2017-04-18,9786716174095,9800,12
9251,아름다운 불빛의 조건 2,오민준,현대문학,인문,2017-11-24,9783049594588,9800,3
9252,불완전한 여행의 발견 1,문현우,프리렉,역사,2016-02-15,9780507947544,14000,45
9253,완벽한 시간의 재발견 3,권재현,창비,여행,2000-05-07,9783809530808,16500,12
9254,무한한 골목 연대기 3,오현우,에이콘출판,과학,2007-07-06,9781935551759,9800,2
9255,작은 아침 연대기 3,신현우,은행나무,과학,2007-01-11,9784485815390,19800,12
9256,무한한 별자리 입문 1,한은우,현대문학,소설,1998-08-13,9781994436344,25000,12
9257,단단한 계절 완전정복 2,박서연,북스톤,역사,2001-10-07,9784888229042,45000,5
9258,붉은 계단 입문,강시우,인사이트,에세이,2021-08-29,9787704666417,25000,2
9259,서툰 약속 노트 (합본),정건우,김영사,에세이,2021-01-16,9787985141372,14000,8
9260,마지막 아침의 역사 1,안현우,웅진지식하우스,여행,2024-07-08,9788954234720,38000,5
9261,눈부신 마음 실전 가이드 (전면개정판),홍소율,웅진지식하우스,인문,2010-06-05,9783051501100,9800,45
9262,보이지 않는 도시 완전정복 (개정판),송서윤,열린책들,에세이,2021-04-15,9788964122850,38000,1
9263,새로운 섬이야기 (전면개정판),송주원,알에이치코리아,여행,2015-01-15,9785106058506,15800,1
9264,불완전한 그림자 완전정복 3,윤현우,알에이치코리아,과학,2010-03-02,9787322958249,18000,0
9265,조용한 시간을 위한 안내서,남주원,알에이치코리아,예술,2026-01-16,9788021551896,13500,5
9266,낯선 언덕 수업 (합본),버지니아 울프,에이콘출판,인문,2002-04-25,9788610649247,15800,20
9267,익숙한 시간의 재발견,남우진,현대문학,경제경영,2001-02-20,9782657633302,13500,2
9268,새로운 창문 연대기,배예준,김영사,IT,2012-10-23,9789942120571,38000,3
9269,아주 사소한 바다의 조건 (개정판),박지호,창비,에세이,2019-02-07,9788714027568,45000,8
9270,고요한 지도에 대하여,배지우,현대문학,여행,2014-09-20,9783720033081,38000,12
9271,붉은 기차에 대하여,장윤서,민음사,과학,2025-04-19,9780192839166,45000,3
9272,작은 도시 실전 가이드 2,안서연,사계절,경제경영,2016-08-04,9785467281859,13500,12
9273,아름다운 아침에 대하여,정소율,돌베개,IT,2001-12-18,9785150977195,25000,0
9274,서툰 마음 입문 3,남윤서,에이콘출판,역사,2011-03-12,9787032980156,19800,120
9275,익숙한 불빛이야기,배나윤,돌베개,인문,2020-03-01,9785824758658,25000,8
9276,거대한 겨울의 발견 (개정판),송은우,김영사,여행,2018-02-28,9787309315132,28000,120
9277,잊혀진 편지의 조건 2,문우진,돌베개,역사,2025-06-28,9782743343949,15800,20
9278,다시 읽는 약속의 발견,최서연,김영사,에세이,2022-11-16,9789076642730,25000,5
9279,불완전한 기록 입문,강선호,위즈덤하우스,역사,2008-01-08,9785768711503,13500,1
9280,마지막 기차 완전정복,송시우,돌베개,소설,2021-05-31,9785249986245,25000,1
9281,고요한 지도 입문 (전면개정판),오시우,위즈덤하우스,과학,2024-09-07,9785651085349,12800,120
9282,완벽한 항해 노트,고정우,북스톤,역사,2019-06-15,9788943256944,15800,8
9283,마지막 여행 노트 1,남재현,열린책들,자기계발,2013-05-16,9780662454638,12800,8
9284,낯선 섬이야기,무라카미 하루키,에이콘출판,경제경영,2007-07-07,9780770412369,12800,12
9285,처음 만나는 방의 조건,오현우,위즈덤하우스,역사,2017-01-27,9787877342754,25000,45
9286,이상한 목소리 연대기 (전면개정판),양지우,북스톤,예술,2023-02-17,9789401499190,45000,8
9287,단단한 문장,임나윤,돌베개,과학,2002-01-18,9785718321632,19800,20
9288,이상한 정원을 위한 안내서 (개정판),황은우,김영사,예술,2012-01-19,9787298753819,38000,3
9289,아주 사소한 사전 노트 1,심민준,민음사,여행,2019-01-01,9780728670856,32000,8
9290,익숙한 숲의 조건,김예준,웅진지식하우스,인문,2008-08-17,9786193932380,38000,0
9291,느린 지도 노트 1,최소율,마음산책,과학,2020-08-12,9789943913335,32000,12
9292,거대한 불빛의 역사,최예준,프리렉,소설,2012-06-07,9782584712735,13500,3
9293,오래된 목소리에 대하여,신하은,알에이치코리아,여행,2005-12-01,9785617115532,19800,5
9294,다시 읽는 계절을 위한 안내서,문지아,은행나무,에세이,2019-12-03,9782830328884,32000,20
9295,완벽한 방에 대하여,오도윤,민음사,과학,2021-05-15,9787128231611,45000,45
9296,느린 마음 입문 (합본),조지호,인사이트,과학,2007-10-07,9783116753743,16500,0
9297,눈부신 여행 노트 (개정판),배채원,에이콘출판,역사,2025-07-12,9780259896182,12800,45
9298,오래된 방이야기 2,장수아,마음산책,역사,2025-01-03,9788728916435,12800,20
9299,보이지 않는 숲의 재발견,남서연,비룡소,자기계발,1998-02-12,9783128721938,25000,120
9300,익숙한 항해에 대하여 (합본),남지우,문학동네,경제경영,1998-12-30,9786265039005,22000,1
9301,이상한 바다의 조건 (전면개정판),심가은,창비,예술,2004-01-14,9786008381526,19800,45
9302,불완전한 기차 입문 1,장서연,에이콘출판,IT,2007-09-22,9786238257429,9800,2
9303,낯선 지도을 찾아서,박소율,사계절,예술,2009-04-05,9782922217554,16500,8
9304,단단한 항해의 조건,안가은,알에이치코리아,과학,2005-04-09,9788682990310,16500,3
9305,마지막 기차의 재발견 (개정판),무라카미 하루키,김영사,IT,2005-03-16,9781167041856,9800,20
9306,완벽한 시간의 재발견 (합본),배도윤,은행나무,예술,2022-01-02,9789749012314,19800,1
9307,눈부신 시간에 대하여 (합본),한서윤,웅진지식하우스,여행,2007-02-08,9781547943214,11000,8
9308,완벽한 별자리의 기술 3,양서연,한빛미디어,과학,2017-08-31,9783424439972,22000,2
9309,마지막 정원 2,권하은,프리렉,자기계발,1998-04-02,9783206863385,45000,2
9310,작은 시간의 역사 3,백정우,알에이치코리아,경제경영,2026-06-21,9782858170140,25000,1
9311,아주 사소한 이름의 기술 1,이탈로 칼비노,열린책들,역사,2020-10-25,9781026948397,45000,8
9312,잊혀진 방을 위한 안내서 (합본),박나윤,웅진지식하우스,에세이,2021-04-20,9787080301227,25000,1
9313,고요한 약속 연대기,코맥 매카시,은행나무,예술,2011-08-16,9785321429241,25000,3
9314,아름다운 골목의 조건,김수아,민음사,경제경영,2014-01-29,9788590473876,16500,8
9315,이상한 거리,황다은,은행나무,과학,2022-01-03,9782335141548,13500,3
9316,아주 사소한 저녁 노트 3,황지우,열린책들,인문,2017-03-02,9783049491442,9800,12
9317,익숙한 바다 완전정복,조지아,김영사,역사,2003-11-17,9787179439188,28000,20
9318,느린 편지 완전정복,최예준,창비,역사,2024-04-07,9789847178328,25000,1
9319,조용한 우물 실전 가이드,안민준,은행나무,역사,2001-02-13,9782017062702,45000,1
9320,무한한 사전의 재발견 (전면개정판),이수아,민음사,역사,1998-02-04,9789317590924,19800,20
9321,느린 그림자의 역사 1,전도윤,웅진지식하우스,소설,2000-02-29,9781861188443,11000,3
9322,새로운 기차 입문 1,김현우,위즈덤하우스,에세이,2024-11-04,9785648437070,28000,45
9323,익숙한 불빛의 조건,홍가은,돌베개,IT,1999-03-20,9781457938299,13500,2
9324,낯선 그림자이야기,최서연,길벗,여행,2016-01-28,9784260858526,25000,2
9325,잊혀진 습관의 기술 1,이도윤,길벗,과학,2000-08-16,9781736130539,11000,2
9326,느린 섬 완전정복,백현우,비룡소,소설,2016-09-24,9787145128049,15800,45
9327,새로운 도시의 역사 (전면개정판),백수아,길벗,소설,2012-02-05,9783608374842,22000,0
9328,낯선 문장의 발견 (합본),최지아,마음산책,과학,2025-04-19,9785041788479,22000,20
9329,처음 만나는 마음 실전 가이드 3,마거릿 애트우드,인사이트,에세이,2001-08-03,9782902737184,9800,3
9330,이상한 겨울 입문 3,마거릿 애트우드,은행나무,역사,2022-06-10,9785815524756,16500,0
9331,불완전한 언덕 노트,안지호,사계절,인문,2018-05-26,9781734899028,13500,12
9332,거대한 기록을 찾아서 1,조수아,에이콘출판,소설,2011-12-06,9789746329188,9800,3
9333,불완전한 항해의 역사 2,권채원,웅진지식하우스,여행,1999-06-20,9782753364530,25000,1
9334,불완전한 여행 연대기 2,안재현,은행나무,과학,2018-07-03,9780775527536,32000,12
9335,오래된 숲 실전 가이드 (개정판),강서연,현대문학,에세이,1999-08-03,9786169827064,13500,8
9336,거대한 그림자의 재발견 (합본),유나윤,길벗,예술,2002-01-12,9785297481958,12800,2
9337,보이지 않는 마음 입문 2,조다은,돌베개,여행,2019-01-15,9784505196609,19800,45
9338,마지막 습관 연대기,손지우,은행나무,인문,2004-12-10,9781140882758,11000,2
9339,붉은 계단의 기술 (합본),백도윤,인사이트,에세이,2002-03-19,9782184021116,14000,12
9340,낯선 노래 연대기 2,올가 토카르추크,돌베개,에세이,2021-09-02,9787170824316,14000,8
9341,잊혀진 지도 노트,안서연,북스톤,여행,2025-01-27,9788791329407,25000,0
9342,처음 만나는 약속이야기 (전면개정판),조지 오웰,현대문학,역사,2015-06-15,9789510431049,18000,3
9343,눈부신 노래 입문,마거릿 애트우드,비룡소,소설,2019-07-25,9781340054598,9800,120
9344,느린 습관 수업 (합본),버지니아 울프,비룡소,에세이,2014-07-24,9785175687620,18000,5
9345,붉은 방의 발견 3,문서연,북스톤,자기계발,2020-05-18,9785380621494,15800,8
9346,눈부신 정원의 재발견 (개정판),권은우,돌베개,과학,2021-12-18,9789423445340,22000,12
9347,눈부신 섬이야기 (합본),정소율,에이콘출판,자기계발,2006-07-29,9788408584292,13500,12
9348,거대한 도시을 찾아서 (합본),전현우,위즈덤하우스,소설,2009-11-25,9788152170116,9800,20
9349,무한한 이름 실전 가이드 (전면개정판),문태윤,웅진지식하우스,경제경영,2010-03-19,9783738789182,9800,3
9350,완벽한 기차,고나윤,문학동네,인문,2008-12-11,9785228164972,14000,45
9351,작은 약속이야기,황선호,김영사,IT,2017-06-02,9780567940000,38000,3
9352,익숙한 시간 노트 1,권나윤,김영사,IT,2009-08-27,9786946719879,11000,20
9353,단단한 약속 연대기,최정우,북스톤,소설,2020-04-28,9786962074874,45000,3
9354,새로운 창문을 찾아서 (합본),황가은,웅진지식하우스,역사,2015-12-24,9784619455244,15800,5
9355,단단한 거리의 재발견 (전면개정판),유나윤,북스톤,에세이,2016-05-24,9784755582724,18000,5
9356,거대한 우물을 위한 안내서 2,장채원,은행나무,소설,2016-02-26,9780203157497,14000,3
9357,아름다운 마음이야기,신도윤,프리렉,소설,1998-07-25,9789151192778,45000,8
9358,새로운 항해 실전 가이드,강우진,창비,여행,2023-07-29,9789270983781,32000,8
9359,거대한 문장이야기 (합본),홍예준,프리렉,에세이,2022-09-27,9782172154736,11000,2
9360,보이지 않는 별자리의 조건,윤건우,북스톤,여행,2016-06-12,9783106101389,45000,8
9361,조용한 거리의 재발견,오정우,웅진지식하우스,역사,2015-03-19,9787786780764,45000,0
9362,처음 만나는 항해 실전 가이드 3,전채원,인사이트,경제경영,2007-12-08,9786929049856,14000,12
9363,작은 별자리 수업,권지아,은행나무,예술,2014-01-22,9782791028676,18000,2
9364,잊혀진 골목의 역사,한도윤,사계절,여행,2007-04-21,9788449776381,38000,120
9365,마지막 그림자,손민준,웅진지식하우스,에세이,2011-04-11,9786725172081,15800,2
9366,느린 바다 노트 (전면개정판),윤다은,민음사,자기계발,2021-02-23,9780819778139,9800,2
9367,가장 먼 우물을 찾아서 1,서지우,알에이치코리아,인문,2020-06-02,9787363312999,13500,45
9368,익숙한 이름의 발견 2,손도윤,에이콘출판,소설,2007-04-21,9783506305334,38000,1
9369,새로운 골목의 발견 (전면개정판),최건우,비룡소,역사,2015-03-07,9782190751674,32000,8
9370,무한한 항해을 찾아서 (개정판),홍채원,위즈덤하우스,예술,2025-05-10,9781198610501,28000,5
9371,새로운 불빛의 역사,권가은,한빛미디어,경제경영,2018-04-29,9781557479492,12800,3
9372,처음 만나는 기록의 재발견,배선호,사계절,예술,2016-05-13,9782399453975,38000,120
9373,붉은 거리 연대기 1,허지호,한빛미디어,여행,2002-01-30,9783455782067,38000,5
9374,아주 사소한 여행 연대기,배서윤,프리렉,소설,1998-08-05,9781977378174,14000,8
9375,단단한 계절의 조건 3,김시우,프리렉,역사,2017-09-17,9788698952848,28000,45
9376,서툰 기록의 발견,장채원,프리렉,인문,2025-05-08,9782603410624,18000,45
9377,이상한 섬 연대기,가즈오 이시구로,은행나무,예술,2000-02-12,9780290958999,14000,3
9378,잊혀진 방 수업,최나윤,현대문학,소설,2010-10-22,9784721098803,11000,1
9379,붉은 아침의 역사,서하은,길벗,과학,2016-09-17,9788807502559,12800,8
9380,아주 사소한 노래 실전 가이드 1,가즈오 이시구로,비룡소,에세이,2015-01-16,9789087583480,22000,45
9381,눈부신 방을 찾아서,최은우,알에이치코리아,소설,2015-08-12,9784426733517,18000,5
9382,가장 먼 기차의 조건,심지우,열린책들,에세이,2014-02-09,9788438278135,11000,20
9383,잊혀진 도시 노트,버지니아 울프,열린책들,역사,2009-12-06,9782742402976,12800,12
9384,서툰 노래의 조건 (합본),한강,마음산책,IT,1998-10-12,9780025449738,25000,1
9385,아름다운 지도 완전정복,심지우,인사이트,에세이,2025-07-26,9781371731447,28000,3
9386,눈부신 사전이야기,조지 오웰,인사이트,경제경영,2006-12-12,9789721273030,9800,5
9387,새로운 계단 노트 3,올가 토카르추크,웅진지식하우스,과학,2000-06-19,9788415778061,19800,20
9388,느린 항해 수업 (개정판),남주원,현대문학,인문,2010-05-29,9786778560256,19800,120
